,part_number,description_x,qty,unit,location,tracking,expiration,lot,available_x,data_available,data_available_flag,part,description_y,uom,onhand,allocated,notavailable,dropship,available_y,onorder,committed,short,Commited_flag
806,R1009,Rhodiola Rosea Extract (3% Rosavins + 1% Salidroside),2.80,kg,Stock Bin # D19,"ExpDate: 2023-10-08

Lot#: 20201009
",2023-10-08,"20201009
",1,0,0,R1009,Rhodiola Rosea Extract (3% Rosavins + 1% Salidroside),kg,40.802,33.20,4.302,0.0,3.30,0.00,33.70,0.00,0
807,R101,Apple Pectin Powder,2.703,kg,Stock Bin # E20,"ExpDate: 2023-07-30

Lot#: SBT-S040275
",2023-07-30,"SBT-S040275
",1,0,0,R101,Apple Pectin Powder,kg,7.703,0.00,5.00,0.0,2.703,0.00,0.00,0.00,0
808,R1013,Asparagus Extract 10:1,3.498,kg,Stock Bin # D13,"ExpDate: 2023-10-21

Lot#: ASP20201022-1
",2023-10-21,"ASP20201022-1
",1,0,0,R1013,Asparagus Extract 10:1,kg,3.498,0.00,0.00,0.0,3.498,0.00,0.00,0.00,0
809,R1014,Chromium yeast (saccharomyces) 0.2% Chromium,18.90,kg,Stock Bin # G2,"ExpDate: 2024-09-30

Lot#: 791916
",2024-09-30,"791916
",1,0,0,R1014,Chromium yeast (saccharomyces) 0.2% Chromium,kg,19.45,0.55,0.00,0.0,18.90,0.00,0.55,0.00,0
810,R1015,Iron (Ferrochelï¿½),0.788,kg,Stock Bin # D13,"ExpDate: 2022-01-25

Lot#: 19025201
",2022-01-25,"19025201
",1,0,0,R1015,Iron (Ferrochelï¿½),kg,0.788,0.00,0.00,0.0,0.788,0.00,0.00,0.00,0
811,R1016,Pancreatin (4X USP),24.021,kg,Expired D49,"ExpDate: 2020-12-01

Lot#: NIGFPNCR4-1906V069C17
",2020-12-01,NIGFPNCR4-1906V069C1,1,0,0,R1016,Pancreatin (4X USP),kg,24.021,0.00,24.021,0.0,0.00,0.00,0.00,0.00,0
812,R102,Black Walnut Hull Powder,5.637,kg,Expired D49,"ExpDate: 2021-08-30

Lot#: BW180831
",2021-08-30,"BW180831
",1,0,0,R102,Black Walnut Hull Powder,kg,5.637,0.00,5.637,0.0,0.00,0.00,0.00,0.00,0
813,R1022,FloraGLOï¿½ï¿½(10% Lutein),7.80,kg,Expired D48,"ExpDate: 2021-11-08

Lot#: UT18110014
",2021-11-08,"UT18110014
",1,0,0,R1022,FloraGLOï¿½ï¿½(10% Lutein),kg,7.80,0.00,7.80,0.0,0.00,0.00,0.00,0.00,0
814,R1024,Organic Hydrangea Root Powder,15.623,kg,Stock Bin # A35,"ExpDate: 2022-03-13

Lot#: 93701-50
",2022-03-13,"93701-50
",1,0,0,R1024,Organic Hydrangea Root Powder,kg,15.623,0.00,0.00,0.0,15.623,0.00,0.00,0.00,0
815,R1025,Organic Cascara Sagrada Bark Powder,1.00,kg,Stock Bin # A37,"ExpDate: 2022-08-31

Lot#: 1004C-WIIP
",2022-08-31,"1004C-WIIP
",1,0,0,R1025,Organic Cascara Sagrada Bark Powder,kg,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00,0
816,R1026,Organic Rhubarb Root Powder,0.87,kg,Stock Bin # A37,"ExpDate: 2022-01-31

Lot#: 1116C-TCP
",2022-01-31,"1116C-TCP
",1,0,0,R1026,Organic Rhubarb Root Powder,kg,0.87,0.00,0.00,0.0,0.87,0.00,0.00,0.00,0
817,R1028,Organic Yellowdock Root Powder,10.67,kg,Stock Bin # A37,"ExpDate: 2022-03-31

Lot#: 1019C-OUP
",2022-03-31,"1019C-OUP
",1,0,0,R1028,Organic Yellowdock Root Powder,kg,10.67,0.00,0.00,0.0,10.67,0.00,0.00,0.00,0
818,R1029,Organic Red Clover Powder,10.67,kg,Stock Bin # A37,"ExpDate: 2022-08-12

Lot#: CHCZ-E-903318
",2022-08-12,"CHCZ-E-903318
",1,0,0,R1029,Organic Red Clover Powder,kg,13.274,6.86,0.00,0.0,6.414,0.00,0.00,0.00,0
819,R1029,Organic Red Clover Powder,2.604,kg,Stock Bin # A37,"ExpDate: 2022-04-17

Lot#: 93590-53Z
",2022-04-17,"93590-53Z
",1,0,0,R1029,Organic Red Clover Powder,kg,13.274,6.86,0.00,0.0,6.414,0.00,0.00,0.00,0
820,R103,Pau D'Arco Powder,8.464,kg,Stock Bin # D5,"ExpDate: 2024-06-30

Lot#: SBU-S040239B
",2024-06-30,"SBU-S040239B
",1,0,0,R103,Pau D'Arco Powder,kg,15.964,0.00,0.00,0.0,15.964,0.00,0.00,0.00,0
821,R103,Pau D'Arco Powder,7.50,kg,Stock Bin # D5,"ExpDate: 2024-08-31

Lot#: NIGPDBP-1707V058517
",2024-08-31,"NIGPDBP-1707V058517
",1,0,0,R103,Pau D'Arco Powder,kg,15.964,0.00,0.00,0.0,15.964,0.00,0.00,0.00,0
822,R1031,Magnesium Citrate 30%,128.10,kg,Stock Bin # D17,"ExpDate: 2022-11-30

Lot#: 0001005956
",2022-11-30,"0001005956
",1,0,0,R1031,Magnesium Citrate 30%,kg,174.683,52.12925,0.00,0.0,122.55375,0.00,46.583,0.00,0
823,R1032,Iron (Ferrous Sulfate),27.00,kg,Stock Bin # D8,"ExpDate: 2022-06-30

Lot#: 1908416
",2022-06-30,"1908416
",1,0,0,R1032,Iron (Ferrous Sulfate),kg,42.00,0.00,0.00,0.0,42.00,0.00,0.00,0.00,0
824,R1032,Iron (Ferrous Sulfate),15.00,kg,Stock Bin # D8,"ExpDate: 2022-08-31

Lot#: 67207-1810
",2022-08-31,"67207-1810
",1,0,0,R1032,Iron (Ferrous Sulfate),kg,42.00,0.00,0.00,0.0,42.00,0.00,0.00,0.00,0
825,R1033,Red Yeast Rice (Monascus purureus),0.60,kg,Stock Bin # D2,"ExpDate: 2022-10-28

Lot#: CHQM-B-902883
",2022-10-28,"CHQM-B-902883
",1,0,0,R1033,Red Yeast Rice (Monascus purureus),kg,22.30,0.00,0.00,0.0,22.30,0.00,0.00,0.00,0
826,R1033,Red Yeast Rice (Monascus purureus),20.00,kg,Stock Bin # D2,"ExpDate: 2022-08-09

Lot#: HQM-190810
",2022-08-09,"HQM-190810
",1,0,0,R1033,Red Yeast Rice (Monascus purureus),kg,22.30,0.00,0.00,0.0,22.30,0.00,0.00,0.00,0
827,R1033,Red Yeast Rice (Monascus purureus),1.70,kg,Stock Bin # D2,"ExpDate: 2023-02-03

Lot#: CHQM-C-A002062
",2023-02-03,"CHQM-C-A002062
",1,0,0,R1033,Red Yeast Rice (Monascus purureus),kg,22.30,0.00,0.00,0.0,22.30,0.00,0.00,0.00,0
828,R1034,Codonopsis Extract 4:1,4.22,kg,Stock Bin # D15,"ExpDate: 2024-02-21

Lot#: DST-210222
",2024-02-21,"DST-210222
",1,0,0,R1034,Codonopsis Extract 4:1,kg,24.22,0.00,20.00,0.0,4.22,0.00,0.00,0.00,0
829,R1035,Caprylic Acid (Magnesium Caprylate),0.753,kg,Stock Bin # E16,"ExpDate: 2023-02-28

Lot#: 1008509
",2023-02-28,"1008509
",1,0,0,R1035,Caprylic Acid (Magnesium Caprylate),kg,6.109,0.00,5.356,0.0,0.753,0.00,0.00,0.00,0
830,R1036,Turmeric Root Extract 4:1 (Natural),4.00,kg,Stock Bin # D6,"ExpDate: 2022-07-18

Lot#: TUR10-200718
",2022-07-18,"TUR10-200718
",1,0,0,R1036,Turmeric Root Extract 4:1 (Natural),kg,8.596,0.00,4.596,0.0,4.00,0.00,0.00,0.00,0
831,R1037,Witch Hazel Leaf Powder,10.00,kg,Stock Bin # D5,"ExpDate: 2022-05-20

Lot#: 94357-53
",2022-05-20,"94357-53
",1,0,0,R1037,Witch Hazel Leaf Powder,kg,10.00,0.00,0.00,0.0,10.00,0.00,0.00,0.00,0
832,R1038,DMG (Dimethylglycine),6.197,kg,Stock Bin # D18,"ExpDate: 2023-01-11

Lot#: 20210112
",2023-01-11,"20210112
",1,0,0,R1038,DMG (Dimethylglycine),kg,22.293,0.00,16.096,0.0,6.197,0.00,0.00,0.00,0
833,R1039,Raw Spleen Powder (Bovine),21.10,kg,Stock Bin # E20,"ExpDate: 2023-11-30

Lot#: 7603
",2023-11-30,"7603
",1,0,0,R1039,Raw Spleen Powder (Bovine),kg,21.10,0.00,0.00,0.0,21.10,0.00,0.00,0.00,0
834,R104,Cloves (stem) Powder,12.36,kg,Stock Bin # E10,"ExpDate: 2023-03-31

Lot#: SBT-S060494
",2023-03-31,"SBT-S060494
",1,0,0,R104,Cloves (stem) Powder,kg,12.737,0.00,0.377,0.0,12.36,0.00,0.00,0.00,0
835,R1040,Black Currant Fruit Powder,17.50,kg,Stock Bin # D2,"ExpDate: 2023-05-12

Lot#: LZ200512-1
",2023-05-12,"LZ200512-1
",1,0,0,R1040,Black Currant Fruit Powder,kg,17.50,0.00,0.00,0.0,17.50,0.00,0.00,0.00,0
836,R1041,Hyssop Powder,15.82,kg,Stock Bin # E4,"ExpDate: 2024-07-27

Lot#: 1227348
",2024-07-27,"1227348
",1,0,0,R1041,Hyssop Powder,kg,18.80,0.00,2.98,0.0,15.82,0.00,0.00,0.00,0
837,R1042,Bee Propolis Powder,0.416,kg,Stock Bin # E15,"ExpDate: 2023-07-31

Lot#: 20-05-069-ER47
",2023-07-31,"20-05-069-ER47
",1,0,0,R1042,Bee Propolis Powder,kg,0.416,0.00,0.00,0.0,0.416,0.00,0.00,0.00,0
838,R1044,Grape Seed Powder,5.19,kg,Stock Bin # E2,"ExpDate: 2024-03-31

Lot#: CPTZ-C-702680
",2024-03-31,"CPTZ-C-702680
",1,0,0,R1044,Grape Seed Powder,kg,5.19,19.60,0.00,0.0,0.00,0.00,0.00,14.41,0
839,R1045,Organic Virgin Coconut Oil Powder,6.24,kg,Stock Bin # D46,"ExpDate: 2022-03-25

Lot#: 237908520
",2022-03-25,"237908520
",1,0,0,R1045,Organic Virgin Coconut Oil Powder,kg,6.24,0.00,0.00,0.0,6.24,0.00,0.00,0.00,0
840,R1046,Saffron Extract 0.3% Safranal,1.00,kg,Stock Bin # D19,"ExpDate: 2022-08-30

Lot#: 20200810
",2022-08-30,"20200810
",1,0,0,R1046,Saffron Extract 0.3% Safranal,kg,1.00,0.00,0.00,0.0,1.00,0.00,0.00,0.00,0
841,R1047,Cardamom Powder (Elettaria Cardamomum),17.593,kg,Stock Bin # E20,"ExpDate: 2023-03-09

Lot#: 1084/17-18
",2023-03-09,"1084/17-18
",1,0,0,R1047,Cardamom Powder (Elettaria Cardamomum),kg,17.593,0.00,0.00,0.0,17.593,0.00,0.00,0.00,0
842,R1049,Plant Sterols [Phytosterols 90% (beta-sitosterol)](ALLERGEN:SOY),41.935,kg,Expired D49,"ExpDate: 2021-12-01

Lot#: 20190113
",2021-12-01,"20190113
",1,0,0,R1049,Plant Sterols [Phytosterols 90% (beta-sitosterol)](ALLERGEN:SOY),kg,41.935,4.95,41.935,0.0,0.00,0.00,0.00,4.95,0
843,R105,Echinacea Purpurea Herb Powder,23.60,kg,Stock Bin # E2,"ExpDate: 2023-01-14

Lot#: ZZJ-2027114
",2023-01-14,"ZZJ-2027114
",1,0,0,R105,Echinacea Purpurea Herb Powder,kg,23.60,0.00,0.00,0.0,23.60,0.00,0.00,0.00,0
844,R1050,Valerian Root Powder,22.85,kg,Stock Bin # E10,"ExpDate: 2022-11-30

Lot#: NIGVALRP-2011V00719P
",2022-11-30,NIGVALRP-2011V00719P,1,0,0,R1050,Valerian Root Powder,kg,22.85,0.00,0.00,0.0,22.85,0.00,0.00,0.00,0
845,R1055,Riboflavin 5 Phosphate,6.00,kg,Stock Bin # D17,"ExpDate: 2022-03-27

Lot#: 2020007A
",2022-03-27,"2020007A
",1,0,0,R1055,Riboflavin 5 Phosphate,kg,6.00,16.016,0.00,0.0,0.00,0.00,0.00,10.016,0
846,R1057,Calcium Glycinate 20%,14.675,kg,Stock Bin # D34,"ExpDate: 2024-07-31

Lot#: 07212104
",2024-07-31,"07212104
",1,0,0,R1057,Calcium Glycinate 20%,kg,14.675,250.25,0.00,0.0,0.00,0.00,0.00,235.575,0
847,R106,Panax Ginseng Extract 4:1,149.88,kg,Stock Bin # F6,"ExpDate: 2024-01-13

Lot#: GI202101001
",2024-01-13,"GI202101001
",1,0,0,R106,Panax Ginseng Extract 4:1,kg,207.105,173.58,0.00,0.0,33.525,0.00,29.099,0.00,0
848,R1060,OptiMSMÂ® (Methylsulfonylmethane) Item:10520,5.93,kg,Stock Bin # D12,"ExpDate: 2026-08-05

Lot#: 2110109
",2026-08-05,"2110109
",1,0,0,R1060,OptiMSMÂ® (Methylsulfonylmethane) Item:10520,kg,9.319,0.00,0.00,0.0,9.319,0.00,0.00,0.00,0
849,R1061,HydroCurcï¿½ (Curcumin)ï¿½,1.238,kg,Stock Bin # D5,"ExpDate: 2023-01-22

Lot#: 20190123 05
",2023-01-22,"20190123 05
",1,0,0,R1061,HydroCurcï¿½ (Curcumin)ï¿½,kg,1.238,0.00,0.00,0.0,1.238,0.00,0.00,0.00,0
850,R1062,Garlic Extract 10:1,4.028,kg,Stock Bin # E20,"ExpDate: 2022-06-01

Lot#: SB19-H070979
",2022-06-01,"SB19-H070979
",1,0,0,R1062,Garlic Extract 10:1,kg,4.028,0.00,0.00,0.0,4.028,0.00,0.00,0.00,0
851,R1063,L Methylfolate Calcium Salt (5-MTHF),0.30,kg,Stock Bin # D27,"ExpDate: 2023-12-31

Lot#: LMF201233
",2023-12-31,"LMF201233
",1,0,0,R1063,L Methylfolate Calcium Salt (5-MTHF),kg,0.30,0.25182,0.00,0.0,0.04818,0.00,0.00,0.00,0
852,R1068,(InfinergyÂ®) DiCaffeine Malate,19.148,kg,Stock Bin # E20,"ExpDate: 2023-08-01

Lot#: DCM-00100918
",2023-08-01,"DCM-00100918
",1,0,0,R1068,(InfinergyÂ®) DiCaffeine Malate,kg,19.148,0.00,0.00,0.0,19.148,0.00,0.00,0.00,0
853,R107,Eleutherococcus (Siberian Ginseng) Powder,15.00,kg,Stock Bin # F5,"ExpDate: 2023-02-12

Lot#: CCWJ-C-A002095
",2023-02-12,"CCWJ-C-A002095
",1,0,0,R107,Eleutherococcus (Siberian Ginseng) Powder,kg,187.11,173.58,0.00,0.0,13.53,0.00,29.159,0.00,0
854,R107,Eleutherococcus (Siberian Ginseng) Powder,124.88,kg,Stock Bin # F5,"ExpDate: 2023-05-11

Lot#: SGP-20210511
",2023-05-11,"SGP-20210511
",1,0,0,R107,Eleutherococcus (Siberian Ginseng) Powder,kg,187.11,173.58,0.00,0.0,13.53,0.00,29.159,0.00,0
855,R1071,Nu-MAGÂ® Organic (Rice Extract Blend),2.10,kg,Stock Bin # E31,"ExpDate: 2023-06-24

Lot#: 176-21EU
",2023-06-24,"176-21EU
",1,0,0,R1071,Nu-MAGÂ® Organic (Rice Extract Blend),kg,5.406,0.00,3.306,0.0,2.10,0.00,0.00,0.00,0
856,R1072,VitaCholineï¿½,9.421,kg,Stock Bin # D13,"ExpDate: 2023-04-29

Lot#: 2004500123
",2023-04-29,"2004500123
",1,0,0,R1072,VitaCholineï¿½,kg,14.646,0.00,0.00,0.0,14.646,0.00,0.00,0.00,0
857,R1072,VitaCholineï¿½,5.225,kg,Stock Bin # D13,"ExpDate: 2022-06-19

Lot#: 1906500177
",2022-06-19,"1906500177
",1,0,0,R1072,VitaCholineï¿½,kg,14.646,0.00,0.00,0.0,14.646,0.00,0.00,0.00,0
858,R1074,Organic Damiana,18.65,kg,Stock Bin # A35,"ExpDate: 2023-08-15

Lot#: DMA-20021145
",2023-08-15,"DMA-20021145
",1,0,0,R1074,Organic Damiana,kg,18.65,0.00,0.00,0.0,18.65,0.00,0.00,0.00,0
859,R1075,Wildcrafted Blue Vervain,5.667,kg,Stock Bin # E17,"ExpDate: 2022-08-20

Lot#: CMBC-C-902698
",2022-08-20,"CMBC-C-902698
",1,0,0,R1075,Wildcrafted Blue Vervain,kg,5.667,0.00,0.00,0.0,5.667,0.00,0.00,0.00,0
860,R1076,Organic Hops,18.65,kg,Stock Bin # A37,"ExpDate: 2023-06-18

Lot#: PJH-180801
",2023-06-18,"PJH-180801
",1,0,0,R1076,Organic Hops,kg,20.276,0.00,1.626,0.0,18.65,0.00,0.00,0.00,0
861,R1078,Organic Valerian Root,18.65,kg,Stock Bin # A37,"ExpDate: 2022-10-06

Lot#: XCG-20201007
",2022-10-06,"XCG-20201007
",1,0,0,R1078,Organic Valerian Root,kg,35.188,0.00,16.538,0.0,18.65,0.00,0.00,0.00,0
862,R1080,Lion's Mane Powder,7.378,kg,Stock Bin # E4,"ExpDate: 2022-04-24

Lot#: CHTG-B-907466
",2022-04-24,"CHTG-B-907466
",1,0,0,R1080,Lion's Mane Powder,kg,7.378,0.00,0.00,0.0,7.378,0.00,0.00,0.00,0
863,R1082,Copper Oxide,3.669,kg,Stock Bin # D22,"ExpDate: 2025-04-30

Lot#: 20180418
",2025-04-30,"20180418
",1,0,0,R1082,Copper Oxide,kg,3.669,0.00,0.00,0.0,3.669,0.00,0.00,0.00,0
864,R1085,White Mulberry Leaf 5:1 Extract (Morus Alba),23.90,kg,Stock Bin # E27,"ExpDate: 2024-05-26

Lot#: WM210527
",2024-05-26,"WM210527
",1,0,0,R1085,White Mulberry Leaf 5:1 Extract (Morus Alba),kg,23.90,0.00,0.00,0.0,23.90,0.00,0.00,0.00,0
865,R1088,QUERCEFITï¿½,0.656,kg,Expired D48,"ExpDate: 2021-11-01

Lot#: 32874/M1
",2021-11-01,"32874/M1
",1,0,0,R1088,QUERCEFITï¿½,kg,0.656,0.00,0.656,0.0,0.00,0.00,0.00,0.00,0
866,R1089,Organic Cranberry (Fruit) Extract 50:1,7.898,kg,Stock Bin # A35,"ExpDate: 2022-12-05

Lot#: 201905034
",2022-12-05,"201905034
",1,0,0,R1089,Organic Cranberry (Fruit) Extract 50:1,kg,7.898,0.00,0.00,0.0,7.898,0.00,0.00,0.00,0
867,R109,Lutein 5%,0.956,kg,Stock Bin # D21,"ExpDate: 2024-02-22

Lot#: YHS-210223
",2024-02-22,"YHS-210223
",1,0,0,R109,Lutein 5%,kg,143.953,116.60,0.00,0.0,27.353,0.00,83.60,0.00,0
868,R109,Lutein 5%,38.538,kg,Stock Bin # D21,"ExpDate: 2023-03-09

Lot#: KSLU210310-1
",2023-03-09,"KSLU210310-1
",1,0,0,R109,Lutein 5%,kg,143.953,116.60,0.00,0.0,27.353,0.00,83.60,0.00,0
869,R1090,D-Mannose,23.39,kg,Stock Bin # D12,"ExpDate: 2022-09-04

Lot#: DM190923
",2022-09-04,"DM190923
",1,0,0,R1090,D-Mannose,kg,23.39,0.00,0.00,0.0,23.39,0.00,0.00,0.00,0
870,R1091,Horsetail Extract 4:1,15.00,kg,Stock Bin # D8,"ExpDate: 2023-03-09

Lot#: WJ-200310
",2023-03-09,"WJ-200310
",1,0,0,R1091,Horsetail Extract 4:1,kg,15.00,0.00,0.00,0.0,15.00,0.00,0.00,0.00,0
871,R1092,Uva Ursi (leaf) extract (20% Arbutins),8.191,kg,Stock Bin # D16,"ExpDate: 2022-12-17

Lot#: CXGY-A-925850
",2022-12-17,"CXGY-A-925850
",1,0,0,R1092,Uva Ursi (leaf) extract (20% Arbutins),kg,8.191,0.00,0.00,0.0,8.191,0.00,0.00,0.00,0
872,R1095,Cyanotis Vaga Extract 95% 20-Hydroxyecdysome (beta-Ecdysterone) UV,15.985,kg,Quarantine Powders/ Receiving,"ExpDate: 2023-10-31

Lot#: 20211027
",2023-10-31,"20211027
",1,0,0,R1095,Cyanotis Vaga Extract 95% 20-Hydroxyecdysome (beta-Ecdysterone) UV,kg,133.435,237.45,15.985,0.0,0.00,125.00,117.45,120.00,0
873,R1096,Copper Gluconate 14%,3.723,kg,Stock Bin # E9,"ExpDate: 2024-02-28

Lot#: 20190325
",2024-02-28,"20190325
",1,0,0,R1096,Copper Gluconate 14%,kg,3.723,0.00,0.00,0.0,3.723,0.00,0.00,0.00,0
874,R1097,KSM-66Â® Ashwagandha Root Extract - Vegan,41.375,kg,Stock Bin # E24,"ExpDate: 2024-05-31

Lot#: KSM/VG/21/S237
",2024-05-31,"KSM/VG/21/S237
",1,0,0,R1097,KSM-66Â® Ashwagandha Root Extract - Vegan,kg,248.475,201.60,0.00,0.0,46.875,0.00,202.20,0.00,0
875,R1098,Vitamin K2 MK-7 1% MCC,0.02,kg,Stock Bin # E9,"ExpDate: 2023-03-08

Lot#: 20210308
",2023-03-08,"20210308
",1,0,0,R1098,Vitamin K2 MK-7 1% MCC,kg,1.99,1.824,0.146,0.0,0.02,0.00,1.824,0.00,0
876,R1099,CarnositolÂ® D-Chiro-Inositol,4.826,kg,Stock Bin # E20,"ExpDate: 2024-03-20

Lot#: 108648
",2024-03-20,"108648
",1,0,0,R1099,CarnositolÂ® D-Chiro-Inositol,kg,4.826,0.00,0.00,0.0,4.826,0.00,0.00,0.00,0
877,R110,Organic Turmeric Powder,"13,150.00",kg,Warehouse Floor,"ExpDate: 2024-08-31

Lot#: TRMRHAB01P
",2024-08-31,"TRMRHAB01P
",1,0,0,R110,Organic Turmeric Powder,kg,"37,373.792","72,428.75145",0.00,0.0,0.00,"40,545.00","23,173.313","35,054.95945",0
878,R110,Organic Turmeric Powder,21.00,kg,Warehouse Floor,"ExpDate: 2024-08-30

Lot#: TRMRHAB01P
",2024-08-30,"TRMRHAB01P
",1,0,0,R110,Organic Turmeric Powder,kg,"37,373.792","72,428.75145",0.00,0.0,0.00,"40,545.00","23,173.313","35,054.95945",0
879,R110,Organic Turmeric Powder,5.32,kg,Warehouse Floor,"ExpDate: 2023-04-30

Lot#: TP/EOI/135-21
",2023-04-30,"TP/EOI/135-21
",1,0,0,R110,Organic Turmeric Powder,kg,"37,373.792","72,428.75145",0.00,0.0,0.00,"40,545.00","23,173.313","35,054.95945",0
880,R1101,Vitamin E (d-alpha-tocopherol) Acetate 700 IU/g (Natural),0.91,kg,Stock Bin # E19,"ExpDate: 2023-05-29

Lot#: MVA-SM700200511
",2023-05-29,"MVA-SM700200511
",1,0,0,R1101,Vitamin E (d-alpha-tocopherol) Acetate 700 IU/g (Natural),kg,17.91,0.00,0.00,0.0,17.91,0.00,0.00,0.00,0
881,R1101,Vitamin E (d-alpha-tocopherol) Acetate 700 IU/g (Natural),17.00,kg,Stock Bin # E19,"ExpDate: 2022-12-18

Lot#: 2019120104
",2022-12-18,"2019120104
",1,0,0,R1101,Vitamin E (d-alpha-tocopherol) Acetate 700 IU/g (Natural),kg,17.91,0.00,0.00,0.0,17.91,0.00,0.00,0.00,0
882,R1106,Chamomile Flower Powder,0.549,kg,Stock Bin # E10,"ExpDate: 2022-07-11

Lot#: CYGJ-A-902590
",2022-07-11,"CYGJ-A-902590
",1,0,0,R1106,Chamomile Flower Powder,kg,5.419,0.00,0.00,0.0,5.419,0.00,0.00,0.00,0
883,R1106,Chamomile Flower Powder,4.87,kg,Stock Bin # E10,"ExpDate: 2023-05-21

Lot#: CYGJ-E-A001667
",2023-05-21,"CYGJ-E-A001667
",1,0,0,R1106,Chamomile Flower Powder,kg,5.419,0.00,0.00,0.0,5.419,0.00,0.00,0.00,0
884,R1108,Lavender Flower Powder,21.821,kg,Stock Bin # E10,"ExpDate: 2022-12-31

Lot#: 19-12-207-ER1112
",2022-12-31,"19-12-207-ER1112
",1,0,0,R1108,Lavender Flower Powder,kg,21.821,0.00,0.00,0.0,21.821,0.00,0.00,0.00,0
885,R1109,Lemongrass Leaf Powder,12.709,kg,Stock Bin # E13,"ExpDate: 2022-03-31

Lot#: 19-06-090-ER514
",2022-03-31,"19-06-090-ER514
",1,0,0,R1109,Lemongrass Leaf Powder,kg,13.21,0.00,0.00,0.0,13.21,0.00,0.00,0.00,0
886,R1109,Lemongrass Leaf Powder,0.501,kg,Stock Bin # E13,"ExpDate: 2022-03-30

Lot#: 19-06-090
",2022-03-30,"19-06-090
",1,0,0,R1109,Lemongrass Leaf Powder,kg,13.21,0.00,0.00,0.0,13.21,0.00,0.00,0.00,0
887,R1111,Olive Leaf Powder,2.209,kg,Stock Bin # E10,"ExpDate: 2023-02-03

Lot#: CGLY-CA00279
",2023-02-03,"CGLY-CA00279
",1,0,0,R1111,Olive Leaf Powder,kg,2.209,0.00,0.00,0.0,2.209,0.00,0.00,0.00,0
888,R1112,Oregano Leaf Powder,13.099,kg,Stock Bin # E10,"ExpDate: 2023-08-31

Lot#: 20-11-174-ER563
",2023-08-31,"20-11-174-ER563
",1,0,0,R1112,Oregano Leaf Powder,kg,13.099,0.00,0.00,0.0,13.099,0.00,0.00,0.00,0
889,R1113,Sage Leaf Powder,7.314,kg,Stock Bin # E6,"ExpDate: 2024-01-19

Lot#: 99597-53
",2024-01-19,"99597-53
",1,0,0,R1113,Sage Leaf Powder,kg,18.172,0.00,0.00,0.0,18.172,0.00,0.00,0.00,0
890,R1113,Sage Leaf Powder,10.858,kg,Stock Bin # E8,"ExpDate: 2022-12-16

Lot#: 96108-53
",2022-12-16,"96108-53
",1,0,0,R1113,Sage Leaf Powder,kg,18.172,0.00,0.00,0.0,18.172,0.00,0.00,0.00,0
891,R1114,Oregano Leaf Extract 4:1,9.38,kg,Stock Bin # E5,"ExpDate: 2023-03-30

Lot#: ORI20200331-1
",2023-03-30,"ORI20200331-1
",1,0,0,R1114,Oregano Leaf Extract 4:1,kg,9.38,0.00,0.00,0.0,9.38,0.00,0.00,0.00,0
892,R1116,Anise Seed Extract 4:1,25.00,kg,Stock Bin # D26,"ExpDate: 2022-09-08

Lot#: SA19090700
",2022-09-08,"SA19090700
",1,0,0,R1116,Anise Seed Extract 4:1,kg,27.80,0.00,2.80,0.0,25.00,0.00,0.00,0.00,0
893,R1118,Chromium Chloride (India),0.625,kg,Stock Bin # D5,"ExpDate: 2024-07-31

Lot#: 549522
",2024-07-31,"549522
",1,0,0,R1118,Chromium Chloride (India),kg,0.625,0.09018,0.00,0.0,0.53482,0.00,0.00,0.00,0
894,R112,Celery Seed Powder,2.82,kg,Stock Bin # E2,"ExpDate: 2022-03-13

Lot#: 20190314
",2022-03-13,"20190314
",1,0,0,R112,Celery Seed Powder,kg,2.82,0.00,0.00,0.0,2.82,0.00,0.00,0.00,0
895,R1120,Uridine 5'-monophosphate,3.207,kg,Stock Bin # E6,"ExpDate: 2023-08-11

Lot#: 20210812
",2023-08-11,"20210812
",1,0,0,R1120,Uridine 5'-monophosphate,kg,3.207,0.00,0.00,0.0,3.207,0.00,0.00,0.00,0
896,R1121,Lycopodium Serratum (1% Huperzine HPLC),0.54,kg,Stock Bin # E14,"ExpDate: 2022-11-03

Lot#: H040.S01000.G0034.201103
",2022-11-03,H040.S01000.G0034.20,1,0,0,R1121,Lycopodium Serratum (1% Huperzine HPLC),kg,0.54,0.00,0.00,0.0,0.54,0.00,0.00,0.00,0
897,R1122,Bacopa Monnieri (50% Bacosides),0.987,kg,Stock Bin # E2,"ExpDate: 2023-02-27

Lot#: BMB-050/1808/F-30
",2023-02-27,"BMB-050/1808/F-30
",1,0,0,R1122,Bacopa Monnieri (50% Bacosides),kg,0.987,0.00,0.00,0.0,0.987,0.00,0.00,0.00,0
898,R1123,PrimaVieÂ® Purified Shilajit,2.112,kg,Stock Bin # E19,"ExpDate: 2024-10-01

Lot#: PME-0154-19
",2024-10-01,"PME-0154-19
",1,0,0,R1123,PrimaVieÂ® Purified Shilajit,kg,2.112,0.00,0.00,0.0,2.112,0.00,0.00,0.00,0
899,R1124,Fucoidan 85%,4.75,kg,Stock Bin # D2,"ExpDate: 2024-06-15

Lot#: 21061605
",2024-06-15,"21061605
",1,0,0,R1124,Fucoidan 85%,kg,4.75,0.00,0.00,0.0,4.75,0.00,0.00,0.00,0
